mgs_id	species	met_id	metabolite	class	subclass	rho	pval	n
hMGS.00195	Dysosmobacter sp001916835	met_100015731	N-palmitoyl-heptadecasphingosine (d17:1/16:0)*	Lipid	Ceramides	0.0241119614292367	0.0808544077339778	5742
hMGS.00195	Dysosmobacter sp001916835	met_100002227	4-cholesten-3-one	Lipid	Sterol	-0.0241099682766099	0.0808795048522233	5742
hMGS.00195	Dysosmobacter sp001916835	met_100005850	3-methylglutarylcarnitine (2)	Amino Acid	Leucine, Isoleucine and Valine Metabolism	0.0240731641273669	0.0813440679666129	5742
hMGS.00195	Dysosmobacter sp001916835	met_235	2-hydroxyphenylacetate	Amino Acid	Phenylalanine Metabolism	0.0240256777237753	0.0819466648685957	5742
hMGS.00195	Dysosmobacter sp001916835	met_100010901	gamma-glutamyl-alpha-lysine	Peptide	Gamma-glutamyl Amino Acid	-0.023986543865084	0.0824459852151305	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001197	10-undecenoate (11:1n1)	Lipid	Medium Chain Fatty Acid	0.0239546409813407	0.0828548654710763	5742
hMGS.00195	Dysosmobacter sp001916835	met_1083	N-acetylmethionine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	0.0239375403734649	0.0830747091619446	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001112	3-hydroxylaurate	Lipid	Fatty Acid, Monohydroxy	0.0239349899412753	0.0831075377129026	5742
hMGS.00195	Dysosmobacter sp001916835	met_409	malate	Energy	TCA Cycle	0.0238043143849642	0.0848036725233195	5742
hMGS.00195	Dysosmobacter sp001916835	met_100002018	5alpha-androstan-3alpha,17beta-diol monosulfate (1)	Lipid	Androgenic Steroids	-0.0237366096639962	0.0856934091355016	5742
hMGS.00195	Dysosmobacter sp001916835	met_100020769	1-heptadecenoylglycerol (17:1)*	Lipid	Monoacylglycerol	-0.0349718983305395	0.0857514710505783	2616
hMGS.00195	Dysosmobacter sp001916835	met_100015833	arachidoylcarnitine (C20)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)	0.0235904869952019	0.0876393774012476	5742
hMGS.00195	Dysosmobacter sp001916835	met_100021650	chenodeoxycholic acid sulfate (1)	Lipid	Primary Bile Acid Metabolism	-0.034744349038865	0.087810757529846	2616
hMGS.00195	Dysosmobacter sp001916835	met_100001509	2-methylbutyrylcarnitine (C5)	Amino Acid	Leucine, Isoleucine and Valine Metabolism	0.0411594814000729	0.0878255414272733	1886
hMGS.00195	Dysosmobacter sp001916835	met_999924334	X - 24334	""	""	0.0347072039642227	0.0881506687710563	2616
hMGS.00195	Dysosmobacter sp001916835	met_100006367	3-hydroxyhexanoate	Lipid	Fatty Acid, Monohydroxy	0.0234117051211201	0.0900685863792355	5742
hMGS.00195	Dysosmobacter sp001916835	met_999926107	X - 26107	""	""	-0.0510107501993224	0.0903941535296915	1240
hMGS.00195	Dysosmobacter sp001916835	met_100016110	2-butenoylglycine	Lipid	Fatty Acid Metabolism (Acyl Glycine)	0.0233474384950226	0.0909549393488279	5742
hMGS.00195	Dysosmobacter sp001916835	met_194	N-formylmethionine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	0.0232611043872793	0.0921566654698999	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001990	taurocholenate sulfate*	Lipid	Secondary Bile Acid Metabolism	0.0232464351570885	0.0923621151529387	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001334	N-acetylproline	Amino Acid	Urea cycle; Arginine and Proline Metabolism	-0.0405011869632887	0.0930239552191446	1886
hMGS.00195	Dysosmobacter sp001916835	met_1023	sarcosine	Amino Acid	Glycine, Serine and Threonine Metabolism	0.0230975342092771	0.0944684200747099	5742
hMGS.00195	Dysosmobacter sp001916835	met_821	pseudouridine	Nucleotide	Pyrimidine Metabolism, Uracil containing	-0.0230240365300601	0.0955221911481269	5742
hMGS.00195	Dysosmobacter sp001916835	met_100019972	dodecenedioate (C12:1-DC)*	Lipid	Fatty Acid, Dicarboxylate	0.0230060931461613	0.0957808777655278	5742
hMGS.00195	Dysosmobacter sp001916835	met_100019801	3-hydroxyoleoylcarnitine	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)	-0.0229683115010862	0.0963274022008879	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001337	linolenate [alpha or gamma; (18:3n3 or 6)]	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	-0.0229146499849051	0.0971079187497577	5742
hMGS.00195	Dysosmobacter sp001916835	met_100000656	1-stearoyl-GPI (18:0)	Lipid	Lysophospholipid	-0.0228565930429286	0.0979580522544917	5742
hMGS.00195	Dysosmobacter sp001916835	met_100002405	metformin	Xenobiotics	Drug - Metabolic	-0.0228317738677877	0.0983232909275085	5742
hMGS.00195	Dysosmobacter sp001916835	met_100010941	linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*	Lipid	Diacylglycerol	0.0277959592840649	0.0991772108613049	3856
hMGS.00195	Dysosmobacter sp001916835	met_100001501	oleoylcarnitine (C18:1)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)	-0.0227559008238427	0.0994465839473468	5742
hMGS.00195	Dysosmobacter sp001916835	met_892	nonadecanoate (19:0)	Lipid	Long Chain Saturated Fatty Acid	0.0227395607781556	0.0996898311894978	5742
hMGS.00195	Dysosmobacter sp001916835	met_100002773	solanidine	Xenobiotics	Food Component/Plant	-0.0225783767469864	0.102114811796189	5742
hMGS.00195	Dysosmobacter sp001916835	met_100022484	N-lactoyl tyrosine	Amino Acid	Tyrosine Metabolism	-0.0225239779647219	0.102943743146997	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001313	gamma-glutamylmethionine	Peptide	Gamma-glutamyl Amino Acid	-0.0224995001921157	0.10331847770469	5742
hMGS.00195	Dysosmobacter sp001916835	met_100004182	3b-hydroxy-5-cholenoic acid	Lipid	Secondary Bile Acid Metabolism	-0.0224546386557288	0.104008084499532	5742
hMGS.00195	Dysosmobacter sp001916835	met_100020262	glutamine conjugate of C6H10O2 (2)*	Partially Characterized Molecules	Partially Characterized Molecules	-0.0223941219960175	0.104944126601298	5742
hMGS.00195	Dysosmobacter sp001916835	met_100000269	glycerophosphorylcholine (GPC)	Lipid	Phospholipid Metabolism	-0.0223259841785735	0.106006036836	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001810	dimethylarginine (SDMA + ADMA)	Amino Acid	Urea cycle; Arginine and Proline Metabolism	0.0222923033522112	0.106534080878844	5742
hMGS.00195	Dysosmobacter sp001916835	met_100021162	palmitoyl-sphingosine-phosphoethanolamine (d18:1/16:0)	Lipid	Ceramide PEs	0.0222346735947293	0.107442425692521	5742
hMGS.00195	Dysosmobacter sp001916835	met_999910458	X - 10458	""	""	-0.0221305638341085	0.109098911000298	5742
hMGS.00195	Dysosmobacter sp001916835	met_100002199	tridecenedioate (C13:1-DC)*	Lipid	Fatty Acid, Dicarboxylate	0.0219904262956485	0.11136043752714	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001791	2-hydroxyacetaminophen sulfate*	Xenobiotics	Drug - Analgesics, Anesthetics	0.0219706105309691	0.111683185993738	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001182	docosadienoate (22:2n6)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	-0.0218905859599372	0.112994094938815	5742
hMGS.00195	Dysosmobacter sp001916835	met_100020417	N6,N6-dimethyllysine	Amino Acid	Lysine Metabolism	0.021858621297589	0.113521094566288	5742
hMGS.00195	Dysosmobacter sp001916835	met_999924585	X - 24585	""	""	0.0217522521060543	0.115288744156916	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001468	N1-Methyl-2-pyridone-5-carboxamide	Cofactors and Vitamins	Nicotinate and Nicotinamide Metabolism	0.0217366034252018	0.115550611013993	5742
hMGS.00195	Dysosmobacter sp001916835	met_100002009	5alpha-pregnan-3beta,20beta-diol monosulfate (1)	Lipid	Progestin Steroids	0.0217223357196295	0.115789775713367	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001396	7-methylxanthine	Xenobiotics	Xanthine Metabolism	-0.0216790921656507	0.116517029464044	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001294	gamma-glutamylglycine	Peptide	Gamma-glutamyl Amino Acid	-0.0215523480925338	0.118669238792657	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001606	cholesterol sulfate	Lipid	Sterol	-0.0262838159885961	0.118967164427443	3856
hMGS.00195	Dysosmobacter sp001916835	met_415	methionine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	0.021416282025031	0.121014293750759	5742
hMGS.00195	Dysosmobacter sp001916835	met_272	corticosterone	Lipid	Corticosteroids	0.021368053913571	0.12185413666237	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001002	EDTA	Xenobiotics	Chemical	0.0213511319622017	0.122149892289603	5742
hMGS.00195	Dysosmobacter sp001916835	met_98	kynurenate	Amino Acid	Tryptophan Metabolism	0.0213227898408628	0.122646501538217	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001253	N-acetylglutamine	Amino Acid	Glutamate Metabolism	-0.0212345013198124	0.124203599977282	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001415	N6-carbamoylthreonyladenosine	Nucleotide	Purine Metabolism, Adenine containing	-0.0212310219067682	0.124265278912161	5742
hMGS.00195	Dysosmobacter sp001916835	met_407	lysine	Amino Acid	Lysine Metabolism	0.0212207490458497	0.124447523475852	5742
hMGS.00195	Dysosmobacter sp001916835	met_330	fumarate	Energy	TCA Cycle	0.021104052574914	0.126532424193866	5742
hMGS.00195	Dysosmobacter sp001916835	met_100021787	N-acetyl-4-chlorophenylalanine	Xenobiotics	Chemical	0.0366361595264254	0.128698443838639	1886
hMGS.00195	Dysosmobacter sp001916835	met_100001007	ribonate	Carbohydrate	Pentose Metabolism	-0.0209450735997565	0.129416369384487	5742
hMGS.00195	Dysosmobacter sp001916835	met_100003444	citalopram/escitalopram	Xenobiotics	Drug - Psychoactive	-0.0208940865764527	0.130352024551314	5742
hMGS.00195	Dysosmobacter sp001916835	met_100020793	citalopram propionate*	Xenobiotics	Drug - Psychoactive	-0.0208940865764527	0.130352024551314	5742
hMGS.00195	Dysosmobacter sp001916835	met_1134	urate	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing	-0.0208399949808555	0.131350378846071	5742
hMGS.00195	Dysosmobacter sp001916835	met_100020827	3-(methylthio)acetaminophen sulfate*	Xenobiotics	Drug - Analgesics, Anesthetics	-0.0208191576898661	0.131736544610857	5742
hMGS.00195	Dysosmobacter sp001916835	met_100002500	formiminoglutamate	Amino Acid	Histidine Metabolism	-0.0208024744560034	0.132046359167512	5742
hMGS.00195	Dysosmobacter sp001916835	met_100009343	1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*	Lipid	Phosphatidylcholine (PC)	0.0207432534227274	0.133150677106383	5742
hMGS.00195	Dysosmobacter sp001916835	met_100020591	3-hydroxypyridine glucuronide	Xenobiotics	Chemical	-0.0207396078477976	0.133218890386314	5742
hMGS.00195	Dysosmobacter sp001916835	met_100020360	8-methoxykynurenate	Amino Acid	Tryptophan Metabolism	-0.0207292746784118	0.133412383892461	5742
hMGS.00195	Dysosmobacter sp001916835	met_999921258	X - 21258	""	""	-0.0207267138001162	0.133460371158094	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001999	21-hydroxypregnenolone disulfate	Lipid	Pregnenolone Steroids	-0.0207133436418777	0.133711126035638	5742
hMGS.00195	Dysosmobacter sp001916835	met_100006121	1-dihomo-linolenylglycerol (20:3)	Lipid	Monoacylglycerol	-0.0206977267891834	0.134004478468546	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001668	1-ribosyl-imidazoleacetate*	Amino Acid	Histidine Metabolism	0.0206677279978555	0.134569382110291	5742
hMGS.00195	Dysosmobacter sp001916835	met_999912096	X - 12096	""	""	-0.028142320239702	0.134736046430722	3126
hMGS.00195	Dysosmobacter sp001916835	met_100005985	sphingomyelin (d18:2/14:0, d18:1/14:1)*	Lipid	Sphingomyelins	0.0206279307685892	0.135321637151102	5742
hMGS.00195	Dysosmobacter sp001916835	met_100006679	phenol glucuronide	Amino Acid	Tyrosine Metabolism	-0.0206128512698082	0.13560751976632	5742
hMGS.00195	Dysosmobacter sp001916835	met_100020378	2-hydroxysebacate	Lipid	Fatty Acid, Dicarboxylate	0.0205880682748016	0.136078377526301	5742
hMGS.00195	Dysosmobacter sp001916835	met_100021990	3-hydroxyoctanoylcarnitine (1)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)	0.0205758148987171	0.136311647911609	5742
hMGS.00195	Dysosmobacter sp001916835	met_999917676	X - 17676	""	""	-0.0204219674445472	0.139266799981103	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001412	N2,N2-dimethylguanosine	Nucleotide	Purine Metabolism, Guanine containing	-0.0203126834078319	0.141395742981351	5742
hMGS.00195	Dysosmobacter sp001916835	met_100021467	pentose acid*	Partially Characterized Molecules	Partially Characterized Molecules	0.0202945302960435	0.141751789289423	5742
hMGS.00195	Dysosmobacter sp001916835	met_100020790	desmethylcitalopram*	Xenobiotics	Drug - Psychoactive	-0.02026710939951	0.142290914468933	5742
hMGS.00195	Dysosmobacter sp001916835	met_1215	N-acetylglucosaminylasparagine	Carbohydrate	Aminosugar Metabolism	-0.0202310761447701	0.143001759606083	5742
hMGS.00195	Dysosmobacter sp001916835	met_100020822	dihydrocaffeate sulfate (2)	Xenobiotics	Food Component/Plant	-0.0201537502058641	0.14453639768923	5742
hMGS.00195	Dysosmobacter sp001916835	met_980	pentadecanoate (15:0)	Lipid	Long Chain Saturated Fatty Acid	0.0200187477761994	0.147245904865213	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001757	thymol sulfate	Xenobiotics	Food Component/Plant	0.0199932888244933	0.147761190696333	5742
hMGS.00195	Dysosmobacter sp001916835	met_999924309	X - 24309	""	""	-0.0198953119155599	0.149757089260867	5742
hMGS.00195	Dysosmobacter sp001916835	met_999923787	X - 23787	""	""	-0.0198913911224693	0.149837385947353	5742
hMGS.00195	Dysosmobacter sp001916835	met_1087	erucate (22:1n9)	Lipid	Long Chain Monounsaturated Fatty Acid	0.0198738394499053	0.150197241534679	5742
hMGS.00195	Dysosmobacter sp001916835	met_999912729	X - 12729	""	""	0.0197829233149436	0.152071815475834	5742
hMGS.00195	Dysosmobacter sp001916835	met_999907765	X - 07765	""	""	-0.019757757464121	0.152593836707822	5742
hMGS.00195	Dysosmobacter sp001916835	met_100002619	sedoheptulose	Carbohydrate	Pentose Metabolism	-0.0291161720038476	0.152599867777173	2616
hMGS.00195	Dysosmobacter sp001916835	met_999921467	X - 21467	""	""	-0.0197452185920057	0.152854441822237	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001254	N-acetyltryptophan	Amino Acid	Tryptophan Metabolism	-0.0197331074896815	0.153106477522118	5742
hMGS.00195	Dysosmobacter sp001916835	met_999924544	X - 24544	""	""	-0.0197237622346156	0.153301171007981	5742
hMGS.00195	Dysosmobacter sp001916835	met_923	dihydroorotate	Nucleotide	Pyrimidine Metabolism, Orotate containing	0.0195823636985866	0.15627000018243	5742
hMGS.00195	Dysosmobacter sp001916835	met_2050	eicosapentaenoate (EPA; 20:5n3)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	0.0195459840623384	0.157040839991154	5742
hMGS.00195	Dysosmobacter sp001916835	met_100010923	linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*	Lipid	Diacylglycerol	-0.0193177863385569	0.161941931196578	5742
hMGS.00195	Dysosmobacter sp001916835	met_100021782	De(carboxymethoxy) cetirizine acetic acid	Xenobiotics	Drug - Respiratory	-0.0192936134648489	0.162467788553817	5742
hMGS.00195	Dysosmobacter sp001916835	met_112	3-hydroxy-3-methylglutarate	Lipid	Mevalonate Metabolism	-0.0192766496950289	0.162837587226073	5742
hMGS.00195	Dysosmobacter sp001916835	met_100006373	1,2,3-benzenetriol sulfate (1)	Xenobiotics	Chemical	-0.0191650743734296	0.165285684225779	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001739	dihomo-linolenate (20:3n3 or n6)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	-0.0191229409070131	0.166217311674046	5742
hMGS.00195	Dysosmobacter sp001916835	met_999924306	X - 24306	""	""	0.0281136955573338	0.167236167506374	2616
hMGS.00195	Dysosmobacter sp001916835	met_100020261	glutamine conjugate of C6H10O2 (1)*	Partially Characterized Molecules	Partially Characterized Molecules	-0.018993382065733	0.169106764885347	5742
hMGS.00195	Dysosmobacter sp001916835	met_999924307	X - 24307	""	""	0.0189270335933791	0.170600991941925	5742
hMGS.00195	Dysosmobacter sp001916835	met_100009038	myristoyl dihydrosphingomyelin (d18:0/14:0)*	Lipid	Dihydrosphingomyelins	0.0188616407810862	0.172083350889269	5742
hMGS.00195	Dysosmobacter sp001916835	met_229	arachidonate (20:4n6)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	-0.0188352832251958	0.172683554593835	5742
hMGS.00195	Dysosmobacter sp001916835	met_999912839	X - 12839	""	""	-0.0187618848310309	0.174363199324732	5742
hMGS.00195	Dysosmobacter sp001916835	met_1021	5-oxoproline	Amino Acid	Glutathione Metabolism	0.0187410046829595	0.174843240469336	5742
hMGS.00195	Dysosmobacter sp001916835	met_100015643	sphingadienine	Lipid	Sphingolipid Synthesis	-0.0187406549845346	0.17485128853372	5742
hMGS.00195	Dysosmobacter sp001916835	met_100020546	N2-acetyl,N6-methyllysine	Amino Acid	Lysine Metabolism	-0.0187308406799525	0.175077270639323	5742
hMGS.00195	Dysosmobacter sp001916835	met_999913844	X - 13844	""	""	-0.0187125429504724	0.17549917199199	5742
hMGS.00195	Dysosmobacter sp001916835	met_100006620	nonanoylcarnitine (C9)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)	0.0186958587560008	0.175884529590877	5742
hMGS.00195	Dysosmobacter sp001916835	met_100000986	3-hydroxykynurenine	Amino Acid	Tryptophan Metabolism	-0.0275494285832037	0.175925367975466	2616
hMGS.00195	Dysosmobacter sp001916835	met_1082	N-acetylleucine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	-0.0186715229644088	0.176447748021223	5742
hMGS.00195	Dysosmobacter sp001916835	met_999917654	X - 17654	""	""	0.018556758106251	0.179121945120869	5742
hMGS.00195	Dysosmobacter sp001916835	met_100001527	hexanoylglycine	Lipid	Fatty Acid Metabolism (Acyl Glycine)	0.0185045378901537	0.180348682841834	5742
hMGS.00195	Dysosmobacter sp001916835	met_100009336	eicosapentaenoylcholine	Lipid	Fatty Acid Metabolism (Acyl Choline)	0.0270316224822585	0.184191171879849	2616
hMGS.00195	Dysosmobacter sp001916835	met_100008933	3-hydroxystearate	Lipid	Fatty Acid, Monohydroxy	-0.0182515437440736	0.186380357870277	5742
hMGS.00195	Dysosmobacter sp001916835	met_100000299	xanthosine	Nucleotide	Purine Metabolism, (Hypo)Xanthine/Inosine containing	0.0181819353476077	0.188065754886246	5742
hMGS.00195	Dysosmobacter sp001916835	met_100000551	4-methyl-2-oxopentanoate	Amino Acid	Leucine, Isoleucine and Valine Metabolism	0.0180786440939307	0.190587379183962	5742
hMGS.00195	Dysosmobacter sp001916835	met_999925828	X - 25828	""	""	0.018063238432486	0.190965596545828	5742
hMGS.00195	Dysosmobacter sp001916835	met_501	salicylate	Xenobiotics	Drug - Topical Agents	0.0180489234469234	0.191317531961384	5742
hMGS.00195	Dysosmobacter sp001916835	met_376	isoleucine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	-0.0180081618832808	0.192322272292146	5742
hMGS.00195	Dysosmobacter sp001916835	met_100021105	eicosenedioate (C20:1-DC)*	Lipid	Fatty Acid, Dicarboxylate	0.0202323520489331	0.193178947006819	4502
hMGS.00195	Dysosmobacter sp001916835	met_1024	pantothenate	Cofactors and Vitamins	Pantothenate and CoA Metabolism	0.0179159016013718	0.194610727079951	5742
hMGS.00195	Dysosmobacter sp001916835	met_100000463	indolelactate	Amino Acid	Tryptophan Metabolism	0.0178766787258069	0.195589651659554	5742
hMGS.00195	Dysosmobacter sp001916835	met_1384	naproxen	Xenobiotics	Drug - Analgesics, Anesthetics	0.0178331426411836	0.196680445580617	5742
hMGS.00195	Dysosmobacter sp001916835	met_999913684	X - 13684	""	""	-0.0177910194659207	0.197740072151942	5742
hMGS.00195	Dysosmobacter sp001916835	met_100006173	pregnanolone/allopregnanolone sulfate	Lipid	Progestin Steroids	-0.0261335295481738	0.199203110100517	2616
hMGS.00195	Dysosmobacter sp001916835	met_100002952	docosadioate (C22-DC)	Lipid	Fatty Acid, Dicarboxylate	-0.0177303512830147	0.199273535579495	5742
hMGS.00195	Dysosmobacter sp001916835	met_100003210	valylleucine	Peptide	Dipeptide	-0.0261002098342087	0.199776764007391	2616
hMGS.00195	Dysosmobacter sp001916835	met_566	valine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	0.017690342099994	0.200289559535091	5742
hMGS.00195	Dysosmobacter sp001916835	met_100000963	homocitrulline	Amino Acid	Urea cycle; Arginine and Proline Metabolism	0.0176378635624596	0.201627964808555	5742
hMGS.00195	Dysosmobacter sp001916835	met_100003101	alpha-CEHC glucuronide*	Cofactors and Vitamins	Tocopherol Metabolism	0.0240150474935773	0.201862768210957	3126
